Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(rad),W_Debug_Pitch(rad),W_Debug_Yaw(rad),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(rad),H_Debug_Pitch(rad),H_Debug_Yaw(rad),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
0.531,1.9569039193957967,0.7940312835259484,0.45089708381688465,112.12233549398819,45.494641347392495,25.834499897464024,81.266,-34.695,-27.669,142.004,-36.216,93.966,1.2238467780374274,-0.58053991,-1.325154958,70.12125515222864,-33.26248669,-75.92578631,2.4892339298522135,-0.393550744,-0.330316629,142.62259840129585,-22.54879668,-18.92574874
0.622,1.956981780828146,0.7913021858897453,0.40574988786663946,112.12679662544865,45.33827557095893,23.247756112664852,83.101,-36.227,-31.421,144.481,-37.601,89.676,1.2499973620506344,-0.617222384,-1.38212621,71.61957324798769,-35.3642376,-79.18999856,2.513212649955061,-0.41764936,-0.395499443,143.99647786131453,-23.92954563,-22.66044891
0.718,1.9514896081173705,0.789705548,0.355331989,111.81211830876428,45.24679497,20.35902332094532,85.237,-37.667,-35.497,147.261,-38.875,84.968,1.2818308230641369,-0.653308181,-1.445009532,73.44349621135562,-37.43180151,-82.79294757,2.540214745,-0.441116396,-0.465995427,145.54358392377262,-25.27410775,-26.69957122
0.82,1.9385799338888088,0.7891151029259849,0.2986391510881773,111.0724484605789,45.212964947690494,17.110762954722286,87.704,-38.969,-39.968,150.37,-39.974,79.733,1.3203104218174753,-0.688195169,-1.515484765,75.64821481727878,-39.43067865,-86.83088096,2.5702998723800654,-0.463244206,-0.543486616,147.26733477039187,-26.5419379,-31.13948932
0.932,1.9182736601105286,0.7886129503224679,0.23605348833437667,109.90898467544626,45.18419372283746,13.524868620900396,90.505,-40.089,-44.786,153.831,-40.869,74.015,1.3660854060561887,-0.720955736,-1.593310792,78.27092822143491,-41.3077209,-91.28998383,2.6042886518858333,-0.483940285,-0.627474463,149.2147483868731,-27.72773586,-35.9516385
1.052,1.8887220645367013,0.7872032574745926,0.16732117351113962,108.21580297118848,45.10342427224443,9.586797065364447,93.615,-40.99,-49.933,157.577,-41.495,67.797,1.4193660931546086,-0.750830089,-1.678805383,81.32368672173152,-43.01939524,-96.18846307,2.641343205674925,-0.502542691,-0.718604608,151.33781793072856,-28.7935752,-41.1730112
1.167,1.8491290597626215,0.7829271098094215,0.093669457,105.94729089939239,44.858419058455404,5.366864534371825,96.96,-41.622,-55.25,161.505,-41.814,61.188,1.4794763309019074,-0.776401189,-1.769880319,84.76774965017971,-44.48451131,-101.4066725,2.680735799925084,-0.518686821,-0.815837174,153.59484732533397,-29.71856571,-46.74402684
1.269,1.801219246316254,0.774673889,0.017458307647693516,103.2022607916564,44.38554431839345,1.0002873456538066,100.443,-41.973,-60.683,165.515,-41.797,54.267,1.5451130367003345,-0.797166341,-1.865975652,88.52845587357145,-45.67426691,-106.9125295,2.7217940897977093,-0.532083811,-0.918742257,155.94731404906014,-30.4861567,-52.6400538
1.342,1.7490609728807471,0.7616577903671504,-0.05633492,100.21381185711255,43.63977682129773,-3.22775316,103.958,-42.012,-66.105,169.503,-41.501,47.225,1.6145906652754844,-0.812085993,-1.965115139,92.50923076150507,-46.52910001,-112.5928037,2.7641294780283516,-0.543515184,-1.024999172,158.37295311872376,-31.14112615,-58.72812654
1.366,1.692096085735137,0.743815631,-0.126365557,96.94996424323006,42.61749641,-7.240213109,107.413,-41.781,-71.439,173.238,-40.908,40.161,1.6859638304540783,-0.821520027,-2.065580835,96.59861189672857,-47.06963036,-118.3490641,2.8047773961550324,-0.552427017,-1.133827859,160.7019072733759,-31.65173656,-64.96355101
1.322,1.630514732295211,0.7185712627288479,-0.191542771,93.42161259441886,41.17110063374922,-10.97459239,110.693,-41.353,-76.41,176.605,-40.034,33.195,1.756045385629356,-0.82595214,-2.161527868,100.61398922998521,-47.32357169,-123.8464241,2.842665271483553,-0.558612582,-1.243902004,162.87272262441797,-32.00614335,-71.27033493
1.199,1.5702058224918585,0.6873218147339828,-0.247785162,89.9661666,39.38063915,-14.19704399,113.698,-40.825,-80.991,179.544,-38.996,26.477,1.8221300900406894,-0.827014986,-2.251502846,104.40036388312417,-47.38446829,-129.0016107,2.877220069361215,-0.563282408,-1.352695739,164.8525667047356,-32.27370463,-77.50375679
0.99,1.515348072773112,0.6546986161462942,-0.291720324,86.82304906318245,37.511467558238195,-16.71434335,116.455,-40.243,-85.237,-178.006,-38.002,20.231,1.884199707,-0.825694898,-2.335951495,107.95669095680587,-47.30883282,-133.8401618,2.9073117913224733,-0.568710112,-1.455632963,166.57669537139682,-32.58468919,-83.40162527
0.722,1.4643165277790626,0.6241588076705602,-0.324812843,83.89915691299146,35.761665425440775,-18.61040502,118.982,-39.622,-89.269,-176.122,-37.095,14.464,1.9425199360689485,-0.822561701,-2.416859434,111.29819395677325,-47.12931387,-138.4758452,2.931047453762402,-0.575053396,-1.552083625,167.93664865315193,-32.94813258,-88.92784114
0.451,1.4167723219503587,0.5961921850855361,-0.348819835,81.17507457870543,34.15929598408364,-19.98590437,121.262,-38.974,-93.065,-174.716,-36.282,9.135,1.9964208760033042,-0.81784129,-2.493527077,114.38649032679999,-46.85885423,-142.8685776,2.9493844935437625,-0.582143141,-1.642364832,168.9872836413874,-33.35434507,-94.10057327
0.239,1.3759269676686134,0.571890041,-0.365705804,78.83480816564483,32.766885707020684,-20.9533991,123.311,-38.315,-96.702,-173.518,-35.568,4.186,2.046183550869747,-0.812004256,-2.567240048,117.23768157392888,-46.52441684,-147.0920198,2.9664903288126405,-0.589956361,-1.727123475,169.96737580734012,-33.8020096,-98.95688583
0.129,1.3440902021947347,0.5511863655206168,-0.378084035,77.01069587064376,31.580652469486463,-21.6626195,125.167,-37.672,-100.14,-172.282,-34.931,-0.346,2.0921173024845254,-0.805522105,-2.637011357,119.86949167865792,-46.15301693,-151.0896213,2.9863504493671065,-0.597724451,-1.805649778,171.10527689573206,-34.24708838,-103.4561116
0.133,1.3181871948728467,0.5340592093580168,-0.389382564,75.52656287440311,30.59933871,-22.30997753,126.854,-37.057,-103.403,-171.079,-34.277,-4.444,2.1345860511130095,-0.798713511,-2.703208989,122.30277173627206,-45.76291319,-154.8824662,3.0076140855913134,-0.603617041,-1.877988836,172.3235935084806,-34.5847089,-107.6008343
0.225,1.2939935026612182,0.5186328699016447,-0.399525713,74.14036641983826,29.715474562121745,-22.89113715,128.37,-36.486,-106.447,-170.085,-33.613,-8.196,2.173281507675885,-0.791891679,-2.764880366,124.51985808365664,-45.37205101,-158.4159758,3.0267537740257002,-0.607984553,-1.945350837,173.42021687696632,-34.83494891,-111.4603926
0.361,1.268442035030314,0.5052578659298717,-0.408826968,72.67637516422232,28.949143283568436,-23.42405981,129.732,-36.002,-109.363,-169.486,-32.986,-11.662,2.2087476158879307,-0.785976705,-2.823762241,126.55191639996112,-45.03314796,-161.7896588,3.0400468562487974,-0.611778687,-2.008290065,174.18185438507018,-35.05233677,-115.0665448
0.495,1.2400648077050818,0.4933556954388312,-0.416197471,71.05047980420319,28.267199147386666,-23.84635854,130.974,-35.64,-112.137,-169.349,-32.492,-14.892,2.2414901147116364,-0.781627364,-2.879570609,128.42792339327153,-44.78394913,-164.9872427,3.0457611126405517,-0.61676312,-2.066951784,174.50925715937333,-35.33792374,-118.4276137
0.597,1.2082237263505182,0.4828044406480374,-0.421852525,69.22612023,27.662656779306992,-24.17036928,132.116,-35.431,-114.829,-169.695,-32.157,-17.952,2.2720937860112227,-0.779477112,-2.933542214,130.18138459634346,-44.66074877,-168.0795879,3.0432966342727856,-0.623616543,-2.12223704,174.36805295019906,-35.73059596,-121.5952255
0.663,1.172404585,0.47222688894973386,-0.424355561,67.17383461374995,27.056607709412763,-24.31378266,133.16,-35.354,-117.394,-170.497,-31.998,-20.94,2.300466499911199,-0.779180793,-2.984877648,131.80702135614425,-44.64377094,-171.0208916,3.033041377882432,-0.633003409,-2.175721291,173.78047004120722,-36.26842378,-124.6596474
0.708,1.133386121155646,0.4625563314565593,-0.424708458,64.9382413,26.502525579515247,-24.33400216,134.116,-35.398,-119.905,-171.7,-31.992,-23.857,2.3271041794152314,-0.780614779,-3.035109571,133.33324796774747,-44.72593226,-173.8989688,3.015973796517076,-0.644523804,-2.227554342,172.8025696624762,-36.92849378,-127.6294624
0.758,1.092477227321909,0.4539931217954738,-0.422410928,62.594334339699614,26.011889806849396,-24.20236339,134.995,-35.524,-122.322,-173.194,-32.151,-26.686,2.3520713418747814,-0.783118066,-3.083502791,134.76376100309716,-44.86936005,-176.671696,2.9938784766488493,-0.658301081,-2.277357684,171.53660108703525,-37.71787357,-130.4829837
0.83,1.0514023409102684,0.44679641656701063,-0.418136371,60.24091670433335,25.599548970858724,-23.95744933,135.786,-35.728,-124.656,-174.88,-32.448,-29.41,2.375230305641008,-0.786657551,-3.130310172,136.09067188479833,-45.07215757,-179.3535614,2.9684665066709632,-0.673812136,-2.324967604,170.08060245818922,-38.60659155,-133.2108312
0.931,1.0108313008400658,0.43920464433639284,-0.410510149,57.916367337854595,25.164572463019706,-23.520499,136.494,-35.997,-126.881,-176.655,-32.882,-32.157,2.3965729304182766,-0.791043746,3.108148831627669,137.31351420826715,-45.32346808,178.08381015078334,2.9417370372196765,-0.691523977,-2.372720948,168.54911667000664,-39.62140532,-135.9468963
1.009,0.9728515133591946,0.43189176577402044,-0.401255943,55.74028580839688,24.74557538530407,-22.99027205,137.126,-36.376,-129.062,-178.429,-33.437,-34.882,2.4165107760337476,-0.797081446,3.0641487432553265,138.45586861461706,-45.66940278,175.5627907888455,2.9152160798060924,-0.710979248,-2.41992411,167.02957774156206,-40.73611024,-138.6514382
1.066,0.939234355,0.4247595144983263,-0.38931951,53.81416451411716,24.336927488779995,-22.30636478,137.675,-36.854,-131.149,179.907,-34.151,-37.584,2.4347488767119096,-0.804616252,3.021832644088781,139.50083480981044,-46.10111536,173.13825690114535,2.890632659776649,-0.732806098,-2.466364214,165.6210515278776,-41.98669664,-141.3122602
1.097,0.9110010050727094,0.4185453520198945,-0.375601652,52.19651272284235,23.98088221,-21.52038944,138.148,-37.419,-133.154,178.412,-35.008,-40.204,2.451481595800197,-0.813464299,2.9809232996071113,140.45954899334728,-46.60807113,170.7943241196989,2.868861873880458,-0.756522257,-2.511033526,164.37367737934292,-43.34553245,-143.8716232
1.106,0.8873035516267647,0.41097599913729366,-0.357941223,50.838748655181966,23.547190231739087,-20.50852141,138.543,-38.062,-135.027,177.122,-36.024,-42.907,2.466494036780333,-0.823528617,2.9423995290776133,141.31969850169833,-47.18471404,168.5870746574282,2.8509370457091725,-0.782965934,-2.557006232,163.34666037663104,-44.86064351,-146.5056653
1.107,0.8685285161348255,0.4041252120548475,-0.337693058,49.763018361285525,23.15466904557218,-19.34838701,138.867,-38.749,-136.857,176.034,-37.183,-45.626,2.480262099026612,-0.834189029,2.9044780450315897,142.10855036048352,-47.79551065,166.41433366871834,2.836681582708163,-0.811609447,-2.603170438,162.52988251166832,-46.50179593,-149.1506794
1.104,0.8538331985821701,0.39839889980738175,-0.314246549,48.92103868691385,22.82657552161832,-18.00500099,139.142,-39.441,-138.647,175.139,-38.507,-48.378,2.493149437851919,-0.844776021,2.867143176294804,142.84694048432868,-48.40210062,164.27520326142562,2.825912982080455,-0.84286124,-2.649795779,161.9128871444387,-48.29239174,-151.8221147
1.09,0.8429416566408912,0.3950690996634134,-0.289130555,48.29699930128884,22.63579202674688,-16.56596051,139.367,-40.133,-140.433,174.375,-39.968,-51.064,2.505275136858808,-0.855179773,2.8296783976585065,143.5416918610694,-48.99819169,162.12862956517387,2.8172564449483484,-0.875924204,-2.695118162,161.4169041015707,-50.18676004,-154.418896
1.062,0.8324845848596258,0.39197334407241846,-0.260085776,47.69785322215699,22.45841829697884,-14.90181729,139.565,-40.781,-142.191,173.694,-41.567,-53.899,2.516865409,-0.864662145,2.7926715035272154,144.20576552023246,-49.54149164,160.00829071856344,2.810829420817051,-0.911444056,-2.743575316,161.04866274401863,-52.22189769,-157.1952864
1.028,0.8220568025386663,0.39073684142198806,-0.229240635,47.10038530548488,22.38757191375244,-13.13452088,139.746,-41.358,-143.987,173.029,-43.242,-56.777,2.528279460991163,-0.872687246,2.7548861222978633,144.8597425444043,-50.00129603,157.84334784682872,2.805428463405003,-0.947998855,-2.793580487,160.7392106789784,-54.31633337,-160.0603716
1,0.8111448408428394,0.39124124697025264,-0.196098387,46.47517595410558,22.416472222830983,-11.23560995,139.905,-41.847,-145.789,172.365,-44.995,-59.705,2.539213672437821,-0.878993138,2.7170766251625356,145.48622671260145,-50.36259702,155.67702323546246,2.800975575899705,-0.985600608,-2.845470043,160.4840790182783,-56.4707551,-163.0334242
0.991,0.8010417570830571,0.3945646704915251,-0.163098388,45.89631189460289,22.60689036,-9.344849294,140.043,-42.292,-147.585,171.667,-46.796,-62.474,2.5496739919141964,-0.884363707,2.6794321666793746,146.08555887095625,-50.67030797,153.5201546423219,2.795888393956591,-1.023194088,-2.895000853,160.19260496332268,-58.62470288,-165.8713306
1.008,0.7868573936594145,0.39724667301102445,-0.127367391,45.08360773534844,22.760557789145167,-7.297613962,140.175,-42.704,-149.354,170.859,-48.669,-65.424,2.559831826322416,-0.889026331,2.6423843163621124,146.66755991153997,-50.93745666,151.39746917911035,2.7910163137849864,-1.061996857,-2.949797106,159.91345533204037,-60.84793776,-169.0109246
1.052,0.7710118145112654,0.40144851520753577,-0.092531133,44.17572292621899,23.001305613185245,-5.301643416,140.301,-43.116,-151.155,169.904,-50.554,-68.286,2.569972508767151,-0.893473625,2.6046620267532337,147.2485782170057,-51.19226782,149.2361411909514,2.7845852780062788,-1.100316822,-3.004505335,159.5449841240228,-63.04351,-172.1454752
1.114,0.7528626412539547,0.4061821820600051,-0.058385088,43.135851896923384,23.272524745452714,-3.345219108,140.394,-43.539,-152.935,168.777,-52.432,-71.071,2.5794400183039934,-0.897976986,2.567307757,147.79102655596662,-51.45029142,147.09589918396503,2.7765504237129304,-1.137867167,-3.059710938,159.08462088401137,-65.19498631,-175.3085233
1.182,0.7326704270086208,0.4102575327901865,-0.025875405,41.978923241641816,23.50602514232767,-1.482551472,140.427,-44.017,-154.627,167.487,-54.261,-73.724,2.5876509653309947,-0.903420329,2.5314981754675623,148.2614791664193,-51.76217198,145.04416129935964,2.767083037,-1.173849176,-3.114556924,158.54217957750245,-67.25660356,-178.4509668
1.248,0.7111173696791924,0.4134033017285923,0.005589984,40.74402402106206,23.68626442582167,0.3202825166952434,140.378,-44.539,-156.182,166.086,-56.047,-76.245,2.5940523308205408,-0.909722937,2.49821912,148.6282504,-52.12328483,143.13741185113287,2.757254371,-1.208409078,3.1140082037986474,157.97903851504793,-69.23674009,178.4195274467768
1.314,0.6902115103403306,0.4157499956158317,0.034675845,39.54620651385112,23.820720081369636,1.9867795584055796,140.251,-45.11,-157.692,164.636,-57.739,-78.624,2.599101858125562,-0.916831018,2.4655675049779093,148.91756699520477,-52.53054787,141.2666121398348,2.7486120275506476,-1.240695557,3.059320184919309,157.48386869754805,-71.08661908,175.28613477505897
1.357,0.6706720358560964,0.4162908501276881,0.061632847007675684,38.426677092000936,23.851708762229613,3.5313020129153214,140.059,-45.753,-159.164,163.251,-59.343,-80.953,2.6031691353711652,-0.925136418,2.4332629395545524,149.15060481548744,-53.00641221,139.41569688207218,2.7446178390411093,-1.270942222,3.0016326442449177,157.25501855337188,-72.81962531,171.98088216392708
1.389,0.6558204871600217,0.41391043241210546,0.086006717,37.57574603248284,23.715320873648558,4.927821907903852,139.801,-46.467,-160.549,162.213,-60.809,-83.271,2.6061194528722456,-0.934724662,2.4022320591157524,149.31964555652291,-53.55577815,137.6377583983539,2.751752598194011,-1.298283407,2.938764193741059,157.66381014067548,-74.38615983,168.37878528552886
1.416,0.6460882105737746,0.4102089986197752,0.11047051740037489,37.01812765903689,23.503244339200933,6.329494407668004,139.46,-47.197,-161.807,161.532,-62.254,-85.589,2.607360262578352,-0.944745491,2.373490528020887,149.3907387158617,-54.12992936,135.99098996987408,2.770788230181398,-1.324694548,2.869982249154784,158.75447151391697,-75.89940673,164.43787015403262
1.443,0.6406753128698917,0.40675874940004597,0.13493381794520498,36.70799146566834,23.30555962064214,7.731138281846856,139.043,-47.933,-163.015,161.032,-63.715,-87.825,2.6072577329215183,-0.954887231,2.345535734360737,149.3848641992502,-54.71100827,134.3892982759884,2.798708253,-1.350729346,2.7965876710857596,160.35417098794795,-77.39109078,160.23267059153406
1.486,0.6370922601059399,0.40371915266047265,0.1601609514164833,36.50269766452123,23.131403556042862,9.176546558964317,138.554,-48.647,-164.141,160.609,-65.209,-90,2.6056621338546453,-0.964746839,2.3191528892219395,149.29344310692335,-55.2759222,132.87767259798807,2.836297566105258,-1.376645229,2.715638370737958,162.5078799810589,-78.87596152,155.59461732706814
1.553,0.6305807038744594,0.39916246227398733,0.18696443577920707,36.129612974395286,22.87032442834942,10.712273089193289,137.961,-49.345,-165.125,160.192,-66.714,-92.324,2.6018516717566524,-0.974572695,2.2955079572072683,149.0751197107138,-55.83890225,131.52291778667364,2.8910025699053103,-1.401825993,2.6149634469106906,165.64224581704903,-80.31871299,149.82636908896467
1.634,0.6275609498293604,0.39580119569331296,0.21357683152760226,35.95659381244355,22.677738039458408,12.237051048308228,137.285,-50.021,-165.954,159.835,-68.242,-94.373,2.596131661019776,-0.984310605,2.2748976427081957,148.74738723672127,-56.39684342,130.34203375143952,2.960115466573673,-1.426478891,2.505249506842005,169.60212310606997,-81.73122004,143.54022336927773
